0.05875000000000001,-3.02495
0.076875,-3.3615
0.05687499999999999,-3.1506
0.05937500000000001,-3.3560000000000003
0.07062500000000001,-3.2687
0.0275,-2.8000000000000003
0.034375,-2.7518000000000002
0.08374999999999999,-5.49865
0.07875,-3.22105
0.060625,-3.1814999999999998
0.061875000000000006,-3.3773
0.045,-3.1865499999999995
0.03250000000000001,-2.8699999999999997
0.040625,-2.8659
0.050624999999999996,-2.9827000000000004
0.078125,-3.2009000000000003
0.04375,-2.91355
0.028749999999999998,-2.7800000000000002
0.043750000000000004,-3.0047499999999996
0.07062500000000001,-3.0986000000000002
0.04750000000000001,-3.0249499999999996
0.04625000000000001,-3.08
0.08062499999999999,-3.3079
0.046875,-3.1485000000000003
0.08124999999999999,-3.72995
0.048125,-3.0792
0.06625,-3.17875
0.04062500000000001,-2.8924000000000003
0.040625,-2.9502
0.059375,-3.2075000000000005
0.06375,-3.26
0.070625,-3.3535999999999992
0.063125,-3.1986
0.06625,-3.0918500000000004
0.0675,-3.29
0.08000000000000002,-3.1799999999999997
0.05625000000000001,-3.466
0.086875,-3.3404
0.08875,-3.4299999999999997
0.0675,-3.44515
0.053125000000000006,-3.0664
0.03,-2.8800000000000003
0.06124999999999999,-3.2168500000000004
0.086875,-3.95795
0.080625,-4.503549999999999
0.02875,-2.7769500000000003
0.031875,-2.8556999999999997
0.07625000000000001,-4.6367
0.04125,-2.9699999999999998
0.036875000000000005,-2.8886000000000003
0.06125,-3.0999999999999996
0.069375,-3.4033999999999995
0.076875,-3.5064
0.058124999999999996,-3.0884
0.048749999999999995,-2.96
0.074375,-3.5067499999999994
0.045,-3.24715
0.045000000000000005,-3.0339500000000004
0.036875000000000005,-2.8937000000000004
0.07,-3.24
0.06062499999999999,-3.3146
0.056875,-3.305
0.07812500000000001,-3.1936999999999998
0.022500000000000003,-2.78255
0.036875,-2.891
0.07437500000000001,-5.3653
0.07187500000000001,-3.0934
0.08812500000000001,-5.6336
0.07,-4.649499999999999
0.05125,-2.9299999999999997
0.06375,-3.5227
0.018750000000000003,-2.68665
0.08687500000000001,-3.8208500000000005
0.07375000000000001,-3.40875
0.048125,-3.0449
0.058124999999999996,-3.1274
0.043125000000000004,-3.0079000000000002
0.06000000000000001,-2.9452499999999997
0.030625000000000003,-2.746
0.05625000000000001,-3.13605
0.053125000000000006,-3.1659999999999995
0.045,-3.1100000000000003
0.048125,-3.1095000000000006
0.05625000000000001,-3.2899999999999996
0.099375,-3.4137
0.051875000000000004,-3.3654
0.05875,-3.1100000000000003
0.053750000000000006,-3.28
0.05500000000000001,-3.0900000000000007
0.04937500000000001,-2.9951999999999996
0.073125,-3.1488000000000005
0.056874999999999995,-3.1185
0.06,-3.2600000000000002
0.042499999999999996,-2.9800000000000004
0.036875,-2.8973999999999998
0.055625,-3.0124999999999997
0.07875000000000001,-3.4344
0.07875,-4.7857
0.048125,-2.9246000000000003
0.05437500000000001,-3.1984000000000004
